"","month","year","ORIGIN","DEST","Flights"
"5504",4,2022,"SEA","KTN",90
"5505",4,2022,"SEA","LAS",552
"5506",4,2022,"SEA","LAX",581
"5507",4,2022,"SEA","LIH",84
"5508",4,2022,"SEA","MCI",87
"5509",4,2022,"SEA","MCO",146
"5510",4,2022,"SEA","MDW",30
"5511",4,2022,"SEA","MFR",265
"5512",4,2022,"SEA","MIA",30
"5513",4,2022,"SEA","MKE",30
"5514",4,2022,"SEA","MRY",30
"5515",4,2022,"SEA","MSO",59
"5516",4,2022,"SEA","MSP",207
"5517",4,2022,"SEA","MSY",42
"5518",4,2022,"SEA","OAK",232
"5519",4,2022,"SEA","OGG",145
"5520",4,2022,"SEA","OKC",30
"5521",4,2022,"SEA","OMA",30
"5522",4,2022,"SEA","ONT",200
"5523",4,2022,"SEA","ORD",392
"5524",4,2022,"SEA","PDX",601
"5525",4,2022,"SEA","PHL",86
"5526",4,2022,"SEA","PHX",517
"5527",4,2022,"SEA","PIT",30
"5528",4,2022,"SEA","PSC",269
"5529",4,2022,"SEA","PSP",180
"5530",4,2022,"SEA","PUW",72
"5531",4,2022,"SEA","RDD",30
"5532",4,2022,"SEA","RDM",277
"5533",4,2022,"SEA","RDU",59
"5534",4,2022,"SEA","RNO",102
"5535",4,2022,"SEA","RSW",17
"5536",4,2022,"SEA","SAN",331
"5537",4,2022,"SEA","SAT",30
"5538",4,2022,"SEA","SBA",56
"5539",4,2022,"SEA","SBP",30
"5540",4,2022,"SEA","SFO",558
"5541",4,2022,"SEA","SJC",428
"5542",4,2022,"SEA","SLC",281
"5543",4,2022,"SEA","SMF",404
"5544",4,2022,"SEA","SNA",281
"5545",4,2022,"SEA","STL",42
"5546",4,2022,"SEA","STS",78
"5547",4,2022,"SEA","SUN",5
"5548",4,2022,"SEA","TPA",84
"5549",4,2022,"SEA","TUS",90
"5550",4,2022,"SEA","YKM",60
"5551",4,2022,"SFO","SEA",548
"5552",4,2022,"SJC","SEA",429
"5553",4,2022,"SLC","SEA",279
"5554",4,2022,"SMF","SEA",402
"5555",4,2022,"SNA","SEA",279
"5556",4,2022,"STL","SEA",42
"5557",4,2022,"STS","SEA",78
"5558",4,2022,"SUN","SEA",5
"5559",4,2022,"TPA","SEA",86
"5560",4,2022,"TUS","SEA",90
"5561",4,2022,"YKM","SEA",60
"5562",5,2022,"ABQ","SEA",38
"5563",5,2022,"ALW","SEA",62
"5564",5,2022,"ANC","SEA",583
"5565",5,2022,"ATL","SEA",274
"5566",5,2022,"AUS","SEA",159
"5567",5,2022,"BIL","SEA",62
"5568",5,2022,"BLI","SEA",150
"5569",5,2022,"BNA","SEA",91
"5570",5,2022,"BOI","SEA",431
"5571",5,2022,"BOS","SEA",223
"5572",5,2022,"BUR","SEA",108
"5573",5,2022,"BWI","SEA",29
"5574",5,2022,"BZN","SEA",67
"5575",5,2022,"CHS","SEA",30
"5576",5,2022,"CLT","SEA",82
"5577",5,2022,"CMH","SEA",37
"5578",5,2022,"CVG","SEA",52
"5579",5,2022,"DAL","SEA",28
"5580",5,2022,"DCA","SEA",61
"5581",5,2022,"DEN","SEA",536
"5582",5,2022,"DFW","SEA",313
"5583",5,2022,"DTW","SEA",170
"5584",5,2022,"EAT","SEA",62
"5585",5,2022,"ELP","SEA",31
"5586",5,2022,"EUG","SEA",275
"5587",5,2022,"EWR","SEA",162
"5588",5,2022,"FAI","SEA",136
"5589",5,2022,"FAT","SEA",62
"5590",5,2022,"FCA","SEA",93
"5591",5,2022,"FLL","SEA",45
"5592",5,2022,"GEG","SEA",574
"5593",5,2022,"GTF","SEA",31
"5594",5,2022,"HLN","SEA",31
"5595",5,2022,"HNL","SEA",198
"5596",5,2022,"IAD","SEA",116
"5597",5,2022,"IAH","SEA",147
"5598",5,2022,"ICT","SEA",31
"5599",5,2022,"IDA","SEA",44
"5600",5,2022,"IND","SEA",31
"5601",5,2022,"JFK","SEA",264
"5602",5,2022,"JNU","SEA",127
"5603",5,2022,"KOA","SEA",97
"5604",5,2022,"KTN","SEA",101
"5605",5,2022,"LAS","SEA",538
"5606",5,2022,"LAX","SEA",606
"5607",5,2022,"LIH","SEA",89
"5608",5,2022,"MCI","SEA",93
"5609",5,2022,"MCO","SEA",152
"5610",5,2022,"MDW","SEA",50
"5611",5,2022,"MFR","SEA",274
"5612",5,2022,"MIA","SEA",31
"5613",5,2022,"MKE","SEA",31
"5614",5,2022,"MRY","SEA",31
"5615",5,2022,"MSO","SEA",93
"5616",5,2022,"MSP","SEA",226
"5617",5,2022,"MSY","SEA",28
"5618",5,2022,"OAK","SEA",263
"5619",5,2022,"OGG","SEA",146
"5620",5,2022,"OKC","SEA",30
"5621",5,2022,"OMA","SEA",30
"5622",5,2022,"ONT","SEA",189
"5623",5,2022,"ORD","SEA",410
"5624",5,2022,"PDX","SEA",681
"5625",5,2022,"PHL","SEA",93
"5626",5,2022,"PHX","SEA",524
"5627",5,2022,"PIT","SEA",30
"5628",5,2022,"PSC","SEA",266
"5629",5,2022,"PSP","SEA",126
"5630",5,2022,"PUW","SEA",91
"5631",5,2022,"RDD","SEA",31
"5632",5,2022,"RDM","SEA",300
"5633",5,2022,"RDU","SEA",70
"5634",5,2022,"RNO","SEA",109
"5635",5,2022,"RSW","SEA",7
"5636",5,2022,"SAN","SEA",352
"5637",5,2022,"SAT","SEA",31
"5638",5,2022,"SBA","SEA",62
"5639",5,2022,"SBP","SEA",31
"5640",5,2022,"SEA","ABQ",38
"5641",5,2022,"SEA","ALW",62
"5642",5,2022,"SEA","ANC",584
"5643",5,2022,"SEA","ATL",276
"5644",5,2022,"SEA","AUS",160
"5645",5,2022,"SEA","BIL",62
"5646",5,2022,"SEA","BLI",150
"5647",5,2022,"SEA","BNA",91
"5648",5,2022,"SEA","BOI",430
"5649",5,2022,"SEA","BOS",222
"5650",5,2022,"SEA","BUR",107
"5651",5,2022,"SEA","BWI",29
"5652",5,2022,"SEA","BZN",67
"5653",5,2022,"SEA","CHS",30
"5654",5,2022,"SEA","CLT",82
"5655",5,2022,"SEA","CMH",38
"5656",5,2022,"SEA","CVG",52
"5657",5,2022,"SEA","DAL",28
"5658",5,2022,"SEA","DCA",61
"5659",5,2022,"SEA","DEN",536
"5660",5,2022,"SEA","DFW",311
"5661",5,2022,"SEA","DTW",170
"5662",5,2022,"SEA","EAT",61
"5663",5,2022,"SEA","ELP",31
"5664",5,2022,"SEA","EUG",273
"5665",5,2022,"SEA","EWR",164
"5666",5,2022,"SEA","FAI",138
"5667",5,2022,"SEA","FAT",62
"5668",5,2022,"SEA","FCA",92
"5669",5,2022,"SEA","FLL",45
"5670",5,2022,"SEA","GEG",574
"5671",5,2022,"SEA","GTF",31
"5672",5,2022,"SEA","HLN",31
"5673",5,2022,"SEA","HNL",195
"5674",5,2022,"SEA","IAD",116
"5675",5,2022,"SEA","IAH",145
"5676",5,2022,"SEA","ICT",31
"5677",5,2022,"SEA","IDA",44
"5678",5,2022,"SEA","IND",31
"5679",5,2022,"SEA","JFK",262
"5680",5,2022,"SEA","JNU",128
"5681",5,2022,"SEA","KOA",96
"5682",5,2022,"SEA","KTN",101
"5683",5,2022,"SEA","LAS",538
"5684",5,2022,"SEA","LAX",610
"5685",5,2022,"SEA","LIH",89
"5686",5,2022,"SEA","MCI",93
"5687",5,2022,"SEA","MCO",153
"5688",5,2022,"SEA","MDW",55
"5689",5,2022,"SEA","MFR",273
"5690",5,2022,"SEA","MIA",31
"5691",5,2022,"SEA","MKE",31
"5692",5,2022,"SEA","MRY",31
"5693",5,2022,"SEA","MSO",93
"5694",5,2022,"SEA","MSP",224
"5695",5,2022,"SEA","MSY",28
"5696",5,2022,"SEA","OAK",263
"5697",5,2022,"SEA","OGG",146
"5698",5,2022,"SEA","OKC",31
"5699",5,2022,"SEA","OMA",30
"5700",5,2022,"SEA","ONT",188
"5701",5,2022,"SEA","ORD",406
"5702",5,2022,"SEA","PDX",681
"5703",5,2022,"SEA","PHL",93
"5704",5,2022,"SEA","PHX",521
"5705",5,2022,"SEA","PIT",30
"5706",5,2022,"SEA","PSC",266
"5707",5,2022,"SEA","PSP",124
"5708",5,2022,"SEA","PUW",91
"5709",5,2022,"SEA","RDD",31
"5710",5,2022,"SEA","RDM",300
"5711",5,2022,"SEA","RDU",71
"5712",5,2022,"SEA","RNO",109
"5713",5,2022,"SEA","RSW",6
"5714",5,2022,"SEA","SAN",352
"5715",5,2022,"SEA","SAT",31
"5716",5,2022,"SEA","SBA",62
"5717",5,2022,"SEA","SBP",31
"5718",5,2022,"SEA","SFO",521
"5719",5,2022,"SEA","SIT",22
"5720",5,2022,"SEA","SJC",438
"5721",5,2022,"SEA","SLC",290
"5722",5,2022,"SEA","SMF",414
"5723",5,2022,"SEA","SNA",321
"5724",5,2022,"SEA","STL",57
"5725",5,2022,"SEA","STS",62
"5726",5,2022,"SEA","SUN",6
"5727",5,2022,"SEA","TPA",90
"5728",5,2022,"SEA","TUS",90
"5729",5,2022,"SEA","YKM",62
"5730",5,2022,"SFO","SEA",522
"5731",5,2022,"SIT","SEA",23
"5732",5,2022,"SJC","SEA",438
"5733",5,2022,"SLC","SEA",290
"5734",5,2022,"SMF","SEA",415
"5735",5,2022,"SNA","SEA",323
"5736",5,2022,"STL","SEA",59
"5737",5,2022,"STS","SEA",62
"5738",5,2022,"SUN","SEA",8
"5739",5,2022,"TPA","SEA",85
"5740",5,2022,"TUS","SEA",90
"5741",5,2022,"YKM","SEA",62
"5742",6,2022,"ABQ","SEA",31
"5743",6,2022,"ALW","SEA",60
"5744",6,2022,"ANC","SEA",733
"5745",6,2022,"ATL","SEA",274
"5746",6,2022,"AUS","SEA",149
"5747",6,2022,"BIL","SEA",60
"5748",6,2022,"BLI","SEA",140
"5749",6,2022,"BNA","SEA",89
"5750",6,2022,"BOI","SEA",433
"5751",6,2022,"BOS","SEA",220
"5752",6,2022,"BUR","SEA",103
"5753",6,2022,"BWI","SEA",44
"5754",6,2022,"BZN","SEA",85
"5755",6,2022,"CHS","SEA",30
"5756",6,2022,"CLE","SEA",14
"5757",6,2022,"CLT","SEA",115
"5758",6,2022,"CMH","SEA",30
"5759",6,2022,"CVG","SEA",57
"5760",6,2022,"DAL","SEA",23
"5761",6,2022,"DCA","SEA",58
"5762",6,2022,"DEN","SEA",512
"5763",6,2022,"DFW","SEA",321
"5764",6,2022,"DTW","SEA",197
"5765",6,2022,"EAT","SEA",60
"5766",6,2022,"ELP","SEA",30
"5767",6,2022,"EUG","SEA",274
"5768",6,2022,"EWR","SEA",180
"5769",6,2022,"FAI","SEA",180
"5770",6,2022,"FAT","SEA",60
"5771",6,2022,"FCA","SEA",90
"5772",6,2022,"FLL","SEA",30
"5773",6,2022,"GEG","SEA",586
"5774",6,2022,"GTF","SEA",30
"5775",6,2022,"HLN","SEA",30
"5776",6,2022,"HNL","SEA",167
"5777",6,2022,"IAD","SEA",145
"5778",6,2022,"IAH","SEA",150
"5779",6,2022,"ICT","SEA",30
"5780",6,2022,"IDA","SEA",45
"5781",6,2022,"IND","SEA",44
"5782",6,2022,"JAC","SEA",1
"5783",6,2022,"JFK","SEA",286
"5784",6,2022,"JNU","SEA",174
"5785",6,2022,"KOA","SEA",116
"5786",6,2022,"KTN","SEA",159
"5787",6,2022,"LAS","SEA",527
"5788",6,2022,"LAX","SEA",516
"5789",6,2022,"LIH","SEA",85
"5790",6,2022,"MCI","SEA",93
"5791",6,2022,"MCO","SEA",149
"5792",6,2022,"MDW","SEA",54
"5793",6,2022,"MFR","SEA",269
"5794",6,2022,"MIA","SEA",45
"5795",6,2022,"MKE","SEA",30
"5796",6,2022,"MRY","SEA",30
"5797",6,2022,"MSO","SEA",90
"5798",6,2022,"MSP","SEA",235
"5799",6,2022,"MSY","SEA",30
"5800",6,2022,"OAK","SEA",316
"5801",6,2022,"OGG","SEA",146
"5802",6,2022,"OKC","SEA",29
"5803",6,2022,"OMA","SEA",30
"5804",6,2022,"ONT","SEA",177
"5805",6,2022,"ORD","SEA",419
"5806",6,2022,"PDX","SEA",712
"5807",6,2022,"PHL","SEA",118
"5808",6,2022,"PHX","SEA",476
"5809",6,2022,"PIT","SEA",45
"5810",6,2022,"PSC","SEA",258
"5811",6,2022,"PSP","SEA",79
"5812",6,2022,"PUW","SEA",88
"5813",6,2022,"RDD","SEA",30
"5814",6,2022,"RDM","SEA",293
"5815",6,2022,"RDU","SEA",90
"5816",6,2022,"RNO","SEA",90
"5817",6,2022,"RSW","SEA",8
"5818",6,2022,"SAN","SEA",347
"5819",6,2022,"SAT","SEA",30
"5820",6,2022,"SBA","SEA",60
"5821",6,2022,"SBP","SEA",45
"5822",6,2022,"SEA","ABQ",30
"5823",6,2022,"SEA","ALW",60
"5824",6,2022,"SEA","ANC",730
"5825",6,2022,"SEA","ATL",273
"5826",6,2022,"SEA","AUS",149
"5827",6,2022,"SEA","BIL",59
"5828",6,2022,"SEA","BLI",139
"5829",6,2022,"SEA","BNA",90
"5830",6,2022,"SEA","BOI",436
"5831",6,2022,"SEA","BOS",220
"5832",6,2022,"SEA","BUR",103
"5833",6,2022,"SEA","BWI",45
"5834",6,2022,"SEA","BZN",85
"5835",6,2022,"SEA","CHS",30
"5836",6,2022,"SEA","CLE",15
"5837",6,2022,"SEA","CLT",117
"5838",6,2022,"SEA","CMH",29
"5839",6,2022,"SEA","CVG",59
"5840",6,2022,"SEA","DAL",24
"5841",6,2022,"SEA","DCA",59
"5842",6,2022,"SEA","DEN",511
"5843",6,2022,"SEA","DFW",319
"5844",6,2022,"SEA","DTW",197
"5845",6,2022,"SEA","EAT",59
"5846",6,2022,"SEA","ELP",29
"5847",6,2022,"SEA","EUG",274
"5848",6,2022,"SEA","EWR",175
"5849",6,2022,"SEA","FAI",179
"5850",6,2022,"SEA","FAT",60
"5851",6,2022,"SEA","FCA",90
"5852",6,2022,"SEA","FLL",30
"5853",6,2022,"SEA","GEG",587
"5854",6,2022,"SEA","GTF",30
"5855",6,2022,"SEA","HLN",30
"5856",6,2022,"SEA","HNL",166
"5857",6,2022,"SEA","IAD",145
"5858",6,2022,"SEA","IAH",150
"5859",6,2022,"SEA","ICT",30
"5860",6,2022,"SEA","IDA",45
"5861",6,2022,"SEA","IND",45
"5862",6,2022,"SEA","JAC",1
"5863",6,2022,"SEA","JFK",286
"5864",6,2022,"SEA","JNU",174
"5865",6,2022,"SEA","KOA",115
"5866",6,2022,"SEA","KTN",158
"5867",6,2022,"SEA","LAS",528
"5868",6,2022,"SEA","LAX",516
"5869",6,2022,"SEA","LIH",85
"5870",6,2022,"SEA","MCI",93
"5871",6,2022,"SEA","MCO",148
"5872",6,2022,"SEA","MDW",58
"5873",6,2022,"SEA","MFR",267
"5874",6,2022,"SEA","MIA",45
"5875",6,2022,"SEA","MKE",30
"5876",6,2022,"SEA","MRY",30
"5877",6,2022,"SEA","MSO",90
"5878",6,2022,"SEA","MSP",234
"5879",6,2022,"SEA","MSY",30
"5880",6,2022,"SEA","OAK",316
"5881",6,2022,"SEA","OGG",144
"5882",6,2022,"SEA","OKC",30
"5883",6,2022,"SEA","OMA",30
"5884",6,2022,"SEA","ONT",178
"5885",6,2022,"SEA","ORD",421
"5886",6,2022,"SEA","PDX",715
"5887",6,2022,"SEA","PHL",118
"5888",6,2022,"SEA","PHX",474
"5889",6,2022,"SEA","PIT",45
"5890",6,2022,"SEA","PSC",257
"5891",6,2022,"SEA","PSP",78
"5892",6,2022,"SEA","PUW",88
"5893",6,2022,"SEA","RDD",30
"5894",6,2022,"SEA","RDM",290
"5895",6,2022,"SEA","RDU",90
"5896",6,2022,"SEA","RNO",90
"5897",6,2022,"SEA","RSW",7
"5898",6,2022,"SEA","SAN",345
"5899",6,2022,"SEA","SAT",30
"5900",6,2022,"SEA","SBA",60
"5901",6,2022,"SEA","SBP",44
"5902",6,2022,"SEA","SFO",554
"5903",6,2022,"SEA","SIT",85
"5904",6,2022,"SEA","SJC",432
"5905",6,2022,"SEA","SLC",281
"5906",6,2022,"SEA","SMF",406
"5907",6,2022,"SEA","SNA",327
"5908",6,2022,"SEA","STL",46
"5909",6,2022,"SEA","STS",75
"5910",6,2022,"SEA","SUN",23
"5911",6,2022,"SEA","TPA",72
"5912",6,2022,"SEA","TUS",90
"5913",6,2022,"SEA","YKM",60
"5914",6,2022,"SFO","SEA",556
"5915",6,2022,"SIT","SEA",84
"5916",6,2022,"SJC","SEA",430
"5917",6,2022,"SLC","SEA",282
"5918",6,2022,"SMF","SEA",406
"5919",6,2022,"SNA","SEA",326
"5920",6,2022,"STL","SEA",45
"5921",6,2022,"STS","SEA",75
"5922",6,2022,"SUN","SEA",22
"5923",6,2022,"TPA","SEA",72
"5924",6,2022,"TUS","SEA",90
"5925",6,2022,"YKM","SEA",60
"5926",7,2022,"ABQ","SEA",30
"5927",7,2022,"ALW","SEA",62
"5928",7,2022,"ANC","SEA",816
"5929",7,2022,"ATL","SEA",353
"5930",7,2022,"AUS","SEA",172
"5931",7,2022,"BIL","SEA",62
"5932",7,2022,"BLI","SEA",145
"5933",7,2022,"BNA","SEA",90
"5934",7,2022,"BOI","SEA",447
"5935",7,2022,"BOS","SEA",255
"5936",7,2022,"BUR","SEA",109
"5937",7,2022,"BWI","SEA",62
"5938",7,2022,"BZN","SEA",91
"5939",7,2022,"CHS","SEA",31
"5940",7,2022,"CLE","SEA",31
"5941",7,2022,"CLT","SEA",115
"5942",7,2022,"CMH","SEA",31
"5943",7,2022,"CVG","SEA",83
"5944",7,2022,"DAL","SEA",36
"5945",7,2022,"DCA","SEA",61
"5946",7,2022,"DEN","SEA",549
"5947",7,2022,"DFW","SEA",346
"5948",7,2022,"DTW","SEA",206
"5949",7,2022,"EAT","SEA",62
"5950",7,2022,"ELP","SEA",31
"5951",7,2022,"EUG","SEA",295
"5952",7,2022,"EWR","SEA",211
"5953",7,2022,"FAI","SEA",184
"5954",7,2022,"FAT","SEA",61
"5955",7,2022,"FCA","SEA",92
"5956",7,2022,"FLL","SEA",30
"5957",7,2022,"GEG","SEA",593
"5958",7,2022,"GTF","SEA",31
"5959",7,2022,"HLN","SEA",31
"5960",7,2022,"HNL","SEA",174
"5961",7,2022,"IAD","SEA",152
"5962",7,2022,"IAH","SEA",154
"5963",7,2022,"ICT","SEA",31
"5964",7,2022,"IDA","SEA",31
"5965",7,2022,"IND","SEA",60
"5966",7,2022,"JAC","SEA",23
"5967",7,2022,"JFK","SEA",305
"5968",7,2022,"JNU","SEA",215
"5969",7,2022,"KOA","SEA",120
"5970",7,2022,"KTN","SEA",185
"5971",7,2022,"LAS","SEA",556
"5972",7,2022,"LAX","SEA",553
"5973",7,2022,"LIH","SEA",88
"5974",7,2022,"MCI","SEA",98
"5975",7,2022,"MCO","SEA",152
"5976",7,2022,"MDW","SEA",62
"5977",7,2022,"MFR","SEA",266
"5978",7,2022,"MIA","SEA",62
"5979",7,2022,"MKE","SEA",31
"5980",7,2022,"MRY","SEA",31
"5981",7,2022,"MSO","SEA",93
"5982",7,2022,"MSP","SEA",273
"5983",7,2022,"MSY","SEA",31
"5984",7,2022,"OAK","SEA",333
"5985",7,2022,"OGG","SEA",150
"5986",7,2022,"OKC","SEA",31
"5987",7,2022,"OMA","SEA",31
"5988",7,2022,"ONT","SEA",182
"5989",7,2022,"ORD","SEA",463
"5990",7,2022,"PDX","SEA",675
"5991",7,2022,"PHL","SEA",118
"5992",7,2022,"PHX","SEA",493
"5993",7,2022,"PIT","SEA",62
"5994",7,2022,"PSC","SEA",265
"5995",7,2022,"PSP","SEA",88
"5996",7,2022,"PUW","SEA",93
"5997",7,2022,"RDD","SEA",31
"5998",7,2022,"RDM","SEA",297
"5999",7,2022,"RDU","SEA",92
"6000",7,2022,"RNO","SEA",83
"6001",7,2022,"RSW","SEA",10
"6002",7,2022,"SAN","SEA",375
"6003",7,2022,"SAT","SEA",31
"6004",7,2022,"SBA","SEA",62
"6005",7,2022,"SBP","SEA",62
"6006",7,2022,"SEA","ABQ",31
"6007",7,2022,"SEA","ALW",62
"6008",7,2022,"SEA","ANC",819
"6009",7,2022,"SEA","ATL",350
"6010",7,2022,"SEA","AUS",172
"6011",7,2022,"SEA","BIL",62
"6012",7,2022,"SEA","BLI",144
"6013",7,2022,"SEA","BNA",90
"6014",7,2022,"SEA","BOI",446
"6015",7,2022,"SEA","BOS",256
"6016",7,2022,"SEA","BUR",109
"6017",7,2022,"SEA","BWI",62
"6018",7,2022,"SEA","BZN",91
"6019",7,2022,"SEA","CHS",31
"6020",7,2022,"SEA","CLE",31
"6021",7,2022,"SEA","CLT",115
"6022",7,2022,"SEA","CMH",31
"6023",7,2022,"SEA","CVG",83
"6024",7,2022,"SEA","DAL",35
"6025",7,2022,"SEA","DCA",62
"6026",7,2022,"SEA","DEN",544
"6027",7,2022,"SEA","DFW",346
"6028",7,2022,"SEA","DTW",206
"6029",7,2022,"SEA","EAT",62
"6030",7,2022,"SEA","ELP",31
"6031",7,2022,"SEA","EUG",296
"6032",7,2022,"SEA","EWR",206
"6033",7,2022,"SEA","FAI",185
"6034",7,2022,"SEA","FAT",61
"6035",7,2022,"SEA","FCA",93
"6036",7,2022,"SEA","FLL",30
"6037",7,2022,"SEA","GEG",592
"6038",7,2022,"SEA","GTF",31
"6039",7,2022,"SEA","HLN",31
"6040",7,2022,"SEA","HNL",174
"6041",7,2022,"SEA","IAD",151
"6042",7,2022,"SEA","IAH",154
"6043",7,2022,"SEA","ICT",30
"6044",7,2022,"SEA","IDA",31
"6045",7,2022,"SEA","IND",60
"6046",7,2022,"SEA","JAC",23
"6047",7,2022,"SEA","JFK",305
"6048",7,2022,"SEA","JNU",214
"6049",7,2022,"SEA","KOA",120
"6050",7,2022,"SEA","KTN",184
"6051",7,2022,"SEA","LAS",551
"6052",7,2022,"SEA","LAX",552
"6053",7,2022,"SEA","LIH",89
"6054",7,2022,"SEA","MCI",98
"6055",7,2022,"SEA","MCO",155
"6056",7,2022,"SEA","MDW",61
"6057",7,2022,"SEA","MFR",266
"6058",7,2022,"SEA","MIA",62
"6059",7,2022,"SEA","MKE",31
"6060",7,2022,"SEA","MRY",31
"6061",7,2022,"SEA","MSO",93
"6062",7,2022,"SEA","MSP",272
"6063",7,2022,"SEA","MSY",31
"6064",7,2022,"SEA","OAK",333
"6065",7,2022,"SEA","OGG",150
"6066",7,2022,"SEA","OKC",31
"6067",7,2022,"SEA","OMA",31
"6068",7,2022,"SEA","ONT",182
"6069",7,2022,"SEA","ORD",464
"6070",7,2022,"SEA","PDX",675
"6071",7,2022,"SEA","PHL",118
"6072",7,2022,"SEA","PHX",491
"6073",7,2022,"SEA","PIT",62
"6074",7,2022,"SEA","PSC",265
"6075",7,2022,"SEA","PSP",88
"6076",7,2022,"SEA","PUW",93
"6077",7,2022,"SEA","RDD",31
"6078",7,2022,"SEA","RDM",295
"6079",7,2022,"SEA","RDU",92
"6080",7,2022,"SEA","RNO",83
"6081",7,2022,"SEA","RSW",10
"6082",7,2022,"SEA","SAN",375
"6083",7,2022,"SEA","SAT",31
"6084",7,2022,"SEA","SBA",62
"6085",7,2022,"SEA","SBP",62
"6086",7,2022,"SEA","SFO",584
"6087",7,2022,"SEA","SIT",91
"6088",7,2022,"SEA","SJC",496
"6089",7,2022,"SEA","SLC",330
"6090",7,2022,"SEA","SMF",451
"6091",7,2022,"SEA","SNA",334
"6092",7,2022,"SEA","STL",66
"6093",7,2022,"SEA","STS",93
"6094",7,2022,"SEA","SUN",31
"6095",7,2022,"SEA","TPA",75
"6096",7,2022,"SEA","TUS",93
"6097",7,2022,"SEA","YKM",62
"6098",7,2022,"SFO","SEA",585
"6099",7,2022,"SIT","SEA",92
"6100",7,2022,"SJC","SEA",495
"6101",7,2022,"SLC","SEA",329
"6102",7,2022,"SMF","SEA",450
"6103",7,2022,"SNA","SEA",333
"6104",7,2022,"STL","SEA",66
"6105",7,2022,"STS","SEA",93
"6106",7,2022,"SUN","SEA",31
"6107",7,2022,"TPA","SEA",76
"6108",7,2022,"TUS","SEA",93
"6109",7,2022,"YKM","SEA",62
"6110",8,2022,"ABQ","SEA",31
"6111",8,2022,"ALW","SEA",62
"6112",8,2022,"ANC","SEA",805
"6113",8,2022,"ATL","SEA",368
"6114",8,2022,"AUS","SEA",171
"6115",8,2022,"BIL","SEA",62
"6116",8,2022,"BLI","SEA",147
"6117",8,2022,"BNA","SEA",93
"6118",8,2022,"BOI","SEA",447
"6119",8,2022,"BOS","SEA",230
"6120",8,2022,"BUR","SEA",108
"6121",8,2022,"BWI","SEA",62
"6122",8,2022,"BZN","SEA",93
"6123",8,2022,"CHS","SEA",31
"6124",8,2022,"CLE","SEA",31
"6125",8,2022,"CLT","SEA",121
"6126",8,2022,"CMH","SEA",31
"6127",8,2022,"CVG","SEA",91
"6128",8,2022,"DAL","SEA",35
"6129",8,2022,"DCA","SEA",61
"6130",8,2022,"DEN","SEA",535
"6131",8,2022,"DFW","SEA",352
"6132",8,2022,"DTW","SEA",213
"6133",8,2022,"EAT","SEA",62
"6134",8,2022,"ELP","SEA",31
"6135",8,2022,"EUG","SEA",297
"6136",8,2022,"EWR","SEA",205
"6137",8,2022,"FAI","SEA",186
"6138",8,2022,"FAT","SEA",62
"6139",8,2022,"FCA","SEA",92
"6140",8,2022,"FLL","SEA",31
"6141",8,2022,"GEG","SEA",592
"6142",8,2022,"GTF","SEA",31
"6143",8,2022,"HLN","SEA",31
"6144",8,2022,"HNL","SEA",161
"6145",8,2022,"IAD","SEA",154
"6146",8,2022,"IAH","SEA",153
"6147",8,2022,"ICT","SEA",31
"6148",8,2022,"IDA","SEA",31
"6149",8,2022,"IND","SEA",62
"6150",8,2022,"JAC","SEA",21
"6151",8,2022,"JFK","SEA",306
"6152",8,2022,"JNU","SEA",217
"6153",8,2022,"KOA","SEA",119
"6154",8,2022,"KTN","SEA",186
"6155",8,2022,"LAS","SEA",539
"6156",8,2022,"LAX","SEA",580
"6157",8,2022,"LIH","SEA",88
"6158",8,2022,"MCI","SEA",97
"6159",8,2022,"MCO","SEA",155
"6160",8,2022,"MDW","SEA",62
"6161",8,2022,"MFR","SEA",265
"6162",8,2022,"MIA","SEA",62
"6163",8,2022,"MKE","SEA",31
"6164",8,2022,"MRY","SEA",31
"6165",8,2022,"MSO","SEA",93
"6166",8,2022,"MSP","SEA",275
"6167",8,2022,"MSY","SEA",31
"6168",8,2022,"OAK","SEA",338
"6169",8,2022,"OGG","SEA",150
"6170",8,2022,"OKC","SEA",31
"6171",8,2022,"OMA","SEA",31
"6172",8,2022,"ONT","SEA",185
"6173",8,2022,"ORD","SEA",492
"6174",8,2022,"PDX","SEA",650
"6175",8,2022,"PHL","SEA",124
"6176",8,2022,"PHX","SEA",497
"6177",8,2022,"PIT","SEA",62
"6178",8,2022,"PSC","SEA",266
"6179",8,2022,"PSP","SEA",79
"6180",8,2022,"PUW","SEA",93
"6181",8,2022,"RDD","SEA",31
"6182",8,2022,"RDM","SEA",296
"6183",8,2022,"RDU","SEA",92
"6184",8,2022,"RNO","SEA",93
"6185",8,2022,"RSW","SEA",8
"6186",8,2022,"SAN","SEA",390
"6187",8,2022,"SAT","SEA",31
"6188",8,2022,"SBA","SEA",62
"6189",8,2022,"SBP","SEA",47
"6190",8,2022,"SEA","ABQ",31
"6191",8,2022,"SEA","ALW",62
"6192",8,2022,"SEA","ANC",805
"6193",8,2022,"SEA","ATL",369
"6194",8,2022,"SEA","AUS",171
"6195",8,2022,"SEA","BIL",62
"6196",8,2022,"SEA","BLI",147
"6197",8,2022,"SEA","BNA",92
"6198",8,2022,"SEA","BOI",446
"6199",8,2022,"SEA","BOS",229
"6200",8,2022,"SEA","BUR",110
"6201",8,2022,"SEA","BWI",61
"6202",8,2022,"SEA","BZN",93
